ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9993553,HY183513,03/13/2015 09:40:00 PM,065XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,0321,003,20,42,08B,1181062,1861915,2015,03/20/2015 12:42:30 PM,41.776340922,-87.61178468,"(41.776340922, -87.61178468)"
9994057,HY184347,03/13/2015 09:38:00 PM,038XX W 84TH PL,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,0834,008,18,70,26,1151976,1848216,2015,03/20/2015 12:42:30 PM,41.739368801,-87.718771587,"(41.739368801, -87.718771587)"
9993541,HY183521,03/13/2015 09:36:00 PM,061XX S ASHLAND AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,VACANT LOT/LAND,true,false,0713,007,15,67,24,1166758,1864182,2015,03/20/2015 12:42:30 PM,41.78287923,-87.664157495,"(41.78287923, -87.664157495)"
9993514,HY183499,03/13/2015 09:35:00 PM,019XX W 34TH PL,0460,BATTERY,SIMPLE,STREET,false,false,0912,009,11,59,08B,1164034,1881855,2015,03/20/2015 12:42:30 PM,41.831433779,-87.673647207,"(41.831433779, -87.673647207)"
9994028,HY183482,03/13/2015 09:35:00 PM,006XX N MICHIGAN AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1834,018,42,8,04B,1177271,1904840,2015,03/20/2015 12:42:30 PM,41.894216879,-87.624383386,"(41.894216879, -87.624383386)"
9993474,HY183473,03/13/2015 09:30:00 PM,072XX S MERRILL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,0333,003,5,43,08B,1191772,1857260,2015,03/20/2015 12:42:30 PM,41.763313948,-87.572674041,"(41.763313948, -87.572674041)"
9993850,HY183856,03/13/2015 09:30:00 PM,074XX S CHAPPEL AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0333,003,5,43,06,1191132,1855928,2015,03/20/2015 12:42:30 PM,41.759674338,-87.575062758,"(41.759674338, -87.575062758)"
9993828,HY183961,03/13/2015 09:30:00 PM,004XX E 91ST ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,0633,006,6,44,06,1180939,1844784,2015,03/20/2015 12:42:30 PM,41.729334418,-87.612761558,"(41.729334418, -87.612761558)"
9993485,HY183466,03/13/2015 09:30:00 PM,052XX W DEMING PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2515,025,31,19,14,1141094,1916426,2015,03/20/2015 12:42:30 PM,41.926753577,-87.756965299,"(41.926753577, -87.756965299)"
9993516,HY183468,03/13/2015 09:30:00 PM,038XX W HURON ST,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,true,false,1122,011,27,23,08A,1150503,1904356,2015,03/20/2015 12:42:30 PM,41.893453591,-87.722706832,"(41.893453591, -87.722706832)"
9993806,HY183879,03/13/2015 09:30:00 PM,032XX N HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1924,019,44,6,14,1170315,1921733,2015,03/20/2015 12:42:30 PM,41.94072703,-87.649435644,"(41.94072703, -87.649435644)"
9994142,HY184511,03/13/2015 09:25:00 PM,025XX W 63RD ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0825,008,15,66,03,1160414,1862833,2015,03/20/2015 12:42:30 PM,41.779310515,-87.687453826,"(41.779310515, -87.687453826)"
9993550,HY183484,03/13/2015 09:20:00 PM,024XX N LINCOLN AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,1932,019,43,7,06,1170365,1916278,2015,03/20/2015 12:42:30 PM,41.925757173,-87.649411812,"(41.925757173, -87.649411812)"
9993563,HY183479,03/13/2015 09:20:00 PM,002XX S MICHIGAN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,PARK PROPERTY,true,false,0114,001,42,32,03,1177369,1899288,2015,03/20/2015 12:42:30 PM,41.87897968,-87.624191972,"(41.87897968, -87.624191972)"
9993506,HY183518,03/13/2015 09:15:00 PM,014XX S KENNETH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1011,010,24,29,18,1147002,1892422,2015,03/20/2015 12:42:30 PM,41.860772942,-87.73586999,"(41.860772942, -87.73586999)"
9993747,HY183827,03/13/2015 09:15:00 PM,050XX W DAKIN ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1634,016,45,15,06,1141743,1925731,2015,03/20/2015 12:42:30 PM,41.952275404,-87.754349547,"(41.952275404, -87.754349547)"
9993529,HY183520,03/13/2015 09:14:00 PM,051XX N ELSTON AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,COMMERCIAL / BUSINESS OFFICE,true,false,1623,016,45,12,14,1142412,1934041,2015,03/20/2015 12:42:30 PM,41.975066315,-87.751682888,"(41.975066315, -87.751682888)"
9993455,HY183457,03/13/2015 09:05:00 PM,068XX S CLAREMONT AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0832,008,17,66,15,1161872,1859315,2015,03/20/2015 12:42:30 PM,41.769626459,-87.682206264,"(41.769626459, -87.682206264)"
9993462,HY183450,03/13/2015 09:05:00 PM,040XX W ARMITAGE AVE,0460,BATTERY,SIMPLE,COIN OPERATED MACHINE,true,false,2534,025,30,20,08B,1148763,1912934,2015,03/20/2015 12:42:30 PM,41.91702629,-87.728875296,"(41.91702629, -87.728875296)"
9993955,HY184108,03/13/2015 09:00:00 PM,048XX S WESTERN AVE,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,0922,009,12,58,06,1161141,1872753,2015,03/20/2015 12:42:30 PM,41.806517283,-87.684514078,"(41.806517283, -87.684514078)"
10000017,HY189934,03/13/2015 09:00:00 PM,068XX S PERRY AVE,0820,THEFT,$500 AND UNDER,APARTMENT,true,false,0722,007,6,69,06,1176533,1859790,2015,03/20/2015 12:42:30 PM,41.770612768,-87.628451443,"(41.770612768, -87.628451443)"
9997768,HY187918,03/13/2015 09:00:00 PM,015XX N MILWAUKEE AVE,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1424,014,1,24,06,1163112,1910276,2015,03/20/2015 12:42:30 PM,41.909442935,-87.67623185,"(41.909442935, -87.67623185)"
9994085,HY184395,03/13/2015 09:00:00 PM,009XX W NEWPORT AVE,0810,THEFT,OVER $500,OTHER,false,false,1924,019,44,6,06,1169467,1923054,2015,03/20/2015 12:42:30 PM,41.944370432,-87.652513765,"(41.944370432, -87.652513765)"
10001655,HY191357,03/13/2015 09:00:00 PM,055XX S EVERETT AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0235,,5,41,08B,,,2015,03/20/2015 12:42:30 PM,,,
9993470,HY183469,03/13/2015 09:00:00 PM,096XX S PARNELL AVE,2027,NARCOTICS,POSS: CRACK,ALLEY,true,false,2223,022,21,73,18,1174379,1840669,2015,03/20/2015 12:42:30 PM,41.718190477,-87.636914381,"(41.718190477, -87.636914381)"
9995814,HY186404,03/13/2015 09:00:00 PM,017XX W STEUBEN ST,0460,BATTERY,SIMPLE,STREET,false,false,2234,022,34,75,08B,1167161,1829203,2015,03/20/2015 12:42:30 PM,41.686883084,-87.663677795,"(41.686883084, -87.663677795)"
9993732,HY183786,03/13/2015 09:00:00 PM,078XX S INGLESIDE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0624,006,8,69,06,1183967,1853001,2015,03/20/2015 12:42:30 PM,41.751812662,-87.601413309,"(41.751812662, -87.601413309)"
9993937,HY184065,03/13/2015 09:00:00 PM,116XX S BELL AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,2212,022,19,75,06,1163522,1827241,2015,03/20/2015 12:42:30 PM,41.681575858,-87.677054404,"(41.681575858, -87.677054404)"
9994514,HY185000,03/13/2015 09:00:00 PM,012XX N MENARD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,2531,025,29,25,06,1137499,1907675,2015,03/20/2015 12:42:30 PM,41.902805366,-87.770386596,"(41.902805366, -87.770386596)"
9994105,HY184425,03/13/2015 09:00:00 PM,072XX S ROCKWELL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0831,008,18,66,08B,1160254,1856544,2015,03/20/2015 12:42:30 PM,41.76205589,-87.688213348,"(41.76205589, -87.688213348)"
9995121,HY185812,03/13/2015 09:00:00 PM,084XX S BLACKSTONE AVE,0810,THEFT,OVER $500,STREET,false,false,0412,004,8,45,06,1187639,1848990,2015,03/20/2015 12:42:30 PM,41.74071958,-87.588084605,"(41.74071958, -87.588084605)"
9993946,HY184066,03/13/2015 09:00:00 PM,116XX S BELL AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,OTHER,false,false,2212,022,19,75,26,1163522,1827241,2015,03/20/2015 12:42:30 PM,41.681575858,-87.677054404,"(41.681575858, -87.677054404)"
9993637,HY183459,03/13/2015 09:00:00 PM,121XX S MICHIGAN AVE,0330,ROBBERY,AGGRAVATED,STREET,false,false,0532,005,9,53,03,1178981,1824690,2015,03/20/2015 12:42:30 PM,41.674238459,-87.620543397,"(41.674238459, -87.620543397)"
9993866,HY184008,03/13/2015 09:00:00 PM,122XX S ELIZABETH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0524,005,34,53,14,1170174,1823606,2015,03/20/2015 12:42:30 PM,41.671459174,-87.652809478,"(41.671459174, -87.652809478)"
9993787,HY183869,03/13/2015 09:00:00 PM,061XX S CICERO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,AIRPORT PARKING LOT,false,false,0813,008,13,64,14,1145469,1863358,2015,03/20/2015 12:42:30 PM,41.78104617,-87.742231308,"(41.78104617, -87.742231308)"
9995584,HY186283,03/13/2015 09:00:00 PM,006XX W DRUMMOND PL,0810,THEFT,OVER $500,STREET,false,false,1935,019,43,7,06,1171446,1918027,2015,03/20/2015 12:42:30 PM,41.930532779,-87.645388146,"(41.930532779, -87.645388146)"
9993467,HY183458,03/13/2015 08:57:00 PM,028XX S TRIPP AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,1031,010,22,30,24,1148485,1884456,2015,03/20/2015 12:42:30 PM,41.838884769,-87.730631409,"(41.838884769, -87.730631409)"
9993431,HY183438,03/13/2015 08:54:00 PM,021XX E 96TH ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0431,004,7,51,18,1191778,1841680,2015,03/20/2015 12:42:30 PM,41.720560883,-87.573156483,"(41.720560883, -87.573156483)"
9993434,HY183433,03/13/2015 08:53:00 PM,051XX S INDIANA AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,0231,002,3,40,08B,1178513,1870890,2015,03/20/2015 12:42:30 PM,41.801027502,-87.620856423,"(41.801027502, -87.620856423)"
9993445,HY183446,03/13/2015 08:50:00 PM,055XX W NORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,2532,025,37,25,18,1139294,1910130,2015,03/20/2015 12:42:30 PM,41.909509661,-87.763733254,"(41.909509661, -87.763733254)"
9993423,HY183426,03/13/2015 08:50:00 PM,037XX W DOUGLAS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1011,010,24,29,08B,1151819,1893242,2015,03/20/2015 12:42:30 PM,41.862929771,-87.718166162,"(41.862929771, -87.718166162)"
9993496,HY183456,03/13/2015 08:50:00 PM,075XX S EXCHANGE AVE,0560,ASSAULT,SIMPLE,STREET,true,true,0421,004,7,43,08A,1195290,1855750,2015,03/20/2015 12:42:30 PM,41.759084308,-87.559829914,"(41.759084308, -87.559829914)"
9993413,HY183411,03/13/2015 08:50:00 PM,008XX N HOMAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1121,011,27,23,08B,1153525,1905158,2015,03/20/2015 12:42:30 PM,41.895594804,-87.711586684,"(41.895594804, -87.711586684)"
9993473,HY183452,03/13/2015 08:47:00 PM,051XX S ROCKWELL ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,false,true,0923,009,14,63,26,1159867,1870508,2015,03/20/2015 12:42:30 PM,41.800383011,-87.689248404,"(41.800383011, -87.689248404)"
9993491,HY183444,03/13/2015 08:45:00 PM,045XX N CLARENDON AVE,4510,OTHER OFFENSE,PROBATION VIOLATION,STREET,true,false,1914,019,46,3,26,1170143,1930124,2015,03/20/2015 12:42:30 PM,41.963755997,-87.649821842,"(41.963755997, -87.649821842)"
9993444,HY183431,03/13/2015 08:41:00 PM,034XX W MONTROSE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1723,017,33,14,18,1152353,1929062,2015,03/20/2015 12:42:30 PM,41.961212585,-87.715258332,"(41.961212585, -87.715258332)"
9994392,HY184792,03/13/2015 08:40:00 PM,030XX N MENARD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2514,025,30,19,14,1137222,1919698,2015,03/20/2015 12:42:30 PM,41.935802841,-87.771114556,"(41.935802841, -87.771114556)"
9993435,HY183435,03/13/2015 08:40:00 PM,044XX W MONROE ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1113,011,28,26,26,1146984,1899338,2015,03/20/2015 12:42:30 PM,41.879751627,-87.735759331,"(41.879751627, -87.735759331)"
9993554,HY183420,03/13/2015 08:40:00 PM,064XX S KENWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0314,003,20,42,05,1186137,1862570,2015,03/20/2015 12:42:30 PM,41.778019944,-87.593159616,"(41.778019944, -87.593159616)"
9993442,HY183425,03/13/2015 08:37:00 PM,049XX W OHIO ST,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,1532,015,37,25,08A,1143208,1903497,2015,03/20/2015 12:42:30 PM,41.891235734,-87.749520548,"(41.891235734, -87.749520548)"
9993424,HY183424,03/13/2015 08:30:00 PM,0000X W ILLINOIS ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1831,018,42,8,06,1176148,1903566,2015,03/20/2015 12:42:30 PM,41.890746346,-87.628546202,"(41.890746346, -87.628546202)"
9995369,HY183830,03/13/2015 08:30:00 PM,047XX N TRIPP AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1722,,39,14,05,,,2015,03/20/2015 12:42:30 PM,,,
9994203,HY184232,03/13/2015 08:30:00 PM,051XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0225,002,3,40,07,1177553,1870711,2015,03/20/2015 12:42:30 PM,41.800558092,-87.624382463,"(41.800558092, -87.624382463)"
9993546,HY183553,03/13/2015 08:30:00 PM,083XX S MAY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0613,006,21,71,07,1170066,1849510,2015,03/20/2015 12:42:30 PM,41.742546101,-87.65245513,"(41.742546101, -87.65245513)"
9993488,HY183402,03/13/2015 08:30:00 PM,053XX N CLARK ST,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,RESTAURANT,false,false,2012,020,40,77,26,1165024,1935315,2015,03/20/2015 12:42:30 PM,41.978110804,-87.668494583,"(41.978110804, -87.668494583)"
9993589,HY183577,03/13/2015 08:30:00 PM,102XX S YALE AVE,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,0511,005,9,49,07,1176462,1837039,2015,03/20/2015 12:42:30 PM,41.708182765,-87.629393859,"(41.708182765, -87.629393859)"
9993512,HY183441,03/13/2015 08:27:00 PM,053XX S ALBANY AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,0923,009,14,63,24,1156651,1869295,2015,03/20/2015 12:42:30 PM,41.797119895,-87.701075281,"(41.797119895, -87.701075281)"
9993392,HY183405,03/13/2015 08:26:00 PM,066XX N LAKEWOOD AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,false,false,2432,024,49,1,11,1166335,1944408,2015,03/20/2015 12:42:30 PM,42.003034201,-87.663411806,"(42.003034201, -87.663411806)"
9993617,HY183378,03/13/2015 08:25:00 PM,008XX N WALLER AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1511,015,29,25,15,1138159,1905274,2015,03/20/2015 12:42:30 PM,41.896204817,-87.768020372,"(41.896204817, -87.768020372)"
9994848,HY183400,03/13/2015 08:23:00 PM,047XX W 47TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0815,008,23,56,06,1145426,1873009,2015,03/20/2015 12:42:30 PM,41.807530876,-87.742145632,"(41.807530876, -87.742145632)"
9993399,HY183399,03/13/2015 08:20:00 PM,078XX S COLES AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0421,004,7,43,18,1197653,1853468,2015,03/20/2015 12:42:30 PM,41.752763711,-87.551245853,"(41.752763711, -87.551245853)"
9993552,HY183454,03/13/2015 08:18:00 PM,006XX N LOCKWOOD AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,true,false,1524,015,28,25,18,1140951,1903817,2015,03/20/2015 12:42:30 PM,41.892155694,-87.757801653,"(41.892155694, -87.757801653)"
9993585,HY183571,03/13/2015 08:15:00 PM,072XX S RIDGELAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0324,003,8,43,08B,1189089,1857110,2015,03/20/2015 12:42:30 PM,41.762967021,-87.582512394,"(41.762967021, -87.582512394)"
10000618,HY190345,03/13/2015 08:15:00 PM,024XX W FILLMORE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1135,011,28,28,07,1159946,1895258,2015,03/20/2015 12:42:30 PM,41.8682982,-87.688277083,"(41.8682982, -87.688277083)"
9993463,HY183415,03/13/2015 08:15:00 PM,050XX N WOLCOTT AVE,0337,ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,SIDEWALK,false,false,2032,020,47,4,03,1162946,1933623,2015,03/20/2015 12:42:30 PM,41.973511892,-87.67618416,"(41.973511892, -87.67618416)"
9993557,HY183443,03/13/2015 08:15:00 PM,016XX E 79TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0414,004,8,46,04B,1188839,1852893,2015,03/20/2015 12:42:30 PM,41.751401181,-87.583563378,"(41.751401181, -87.583563378)"
9993453,HY183413,03/13/2015 08:14:00 PM,004XX E PERSHING RD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0214,002,3,38,15,1179972,1879182,2015,03/20/2015 12:42:30 PM,41.823748123,-87.615251712,"(41.823748123, -87.615251712)"
9993374,HY183398,03/13/2015 08:10:00 PM,047XX N WINTHROP AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,ALLEY,true,false,1914,019,46,3,18,1167970,1931694,2015,03/20/2015 12:42:30 PM,41.968111418,-87.65776571,"(41.968111418, -87.65776571)"
9993432,HY183440,03/13/2015 08:07:00 PM,070XX S VERNON AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0322,003,6,69,04A,1180420,1858620,2015,03/20/2015 12:42:30 PM,41.767313866,-87.614239186,"(41.767313866, -87.614239186)"
9993361,HY183368,03/13/2015 08:00:00 PM,013XX S TROY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1022,010,24,29,14,1155611,1893738,2015,03/20/2015 12:42:30 PM,41.864215444,-87.704232705,"(41.864215444, -87.704232705)"
9994192,HY184307,03/13/2015 08:00:00 PM,007XX N RUSH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,1833,018,42,8,26,1176924,1905549,2015,03/20/2015 12:42:30 PM,41.896170271,-87.625636315,"(41.896170271, -87.625636315)"
9996701,HY187007,03/13/2015 08:00:00 PM,013XX S LAWNDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1011,010,24,29,08B,1151895,1893054,2015,03/20/2015 12:42:30 PM,41.862412382,-87.717892119,"(41.862412382, -87.717892119)"
9993832,HY183907,03/13/2015 08:00:00 PM,079XX S ST LOUIS AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0834,008,18,70,06,1154478,1851420,2015,03/20/2015 12:42:30 PM,41.74811172,-87.709519475,"(41.74811172, -87.709519475)"
9993939,HY183936,03/13/2015 08:00:00 PM,042XX N KENMORE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1915,019,46,3,05,1168362,1928472,2015,03/20/2015 12:42:30 PM,41.95926165,-87.656417954,"(41.95926165, -87.656417954)"
9993385,HY183395,03/13/2015 08:00:00 PM,018XX W ERIE ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,false,false,1221,012,1,24,14,1164089,1904421,2015,03/20/2015 12:42:30 PM,41.893355794,-87.672808393,"(41.893355794, -87.672808393)"
9995031,HY185716,03/13/2015 08:00:00 PM,053XX S RIDGEWAY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0822,008,23,62,07,1152236,1869049,2015,03/20/2015 12:42:30 PM,41.796532803,-87.717272265,"(41.796532803, -87.717272265)"
9993733,HY183782,03/13/2015 08:00:00 PM,064XX S KENWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0314,003,20,42,07,1186141,1862390,2015,03/20/2015 12:42:30 PM,41.777525914,-87.593150632,"(41.777525914, -87.593150632)"
9994426,HY184701,03/13/2015 08:00:00 PM,045XX S DREXEL BLVD,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0221,002,4,39,03,1182916,1875077,2015,03/20/2015 12:42:30 PM,41.812415676,-87.604579073,"(41.812415676, -87.604579073)"
9993547,HY183541,03/13/2015 08:00:00 PM,013XX N HUDSON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1821,018,27,8,07,1173106,1909574,2015,03/20/2015 12:42:30 PM,41.907300651,-87.639539378,"(41.907300651, -87.639539378)"
9997094,HY187522,03/13/2015 08:00:00 PM,014XX W POTOMAC AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1433,014,32,24,07,1166517,1908794,2015,03/20/2015 12:42:30 PM,41.90530397,-87.663765908,"(41.90530397, -87.663765908)"
9993865,HY183990,03/13/2015 08:00:00 PM,043XX W ADAMS ST,0560,ASSAULT,SIMPLE,STREET,false,false,1115,011,28,26,08A,1147305,1898694,2015,03/20/2015 12:42:30 PM,41.877978277,-87.734597148,"(41.877978277, -87.734597148)"
9994121,HY184510,03/13/2015 08:00:00 PM,038XX W 13TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1011,010,24,29,07,1151109,1893733,2015,03/20/2015 12:42:30 PM,41.864291063,-87.720759657,"(41.864291063, -87.720759657)"
10001625,HY191194,03/13/2015 08:00:00 PM,004XX E 134TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0533,,9,54,08B,,,2015,03/20/2015 12:42:30 PM,,,
9993478,HY183472,03/13/2015 07:59:00 PM,061XX S MORGAN ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,0712,007,16,68,24,1170652,1864304,2015,03/20/2015 12:42:30 PM,41.783129966,-87.649877339,"(41.783129966, -87.649877339)"
9993429,HY183403,03/13/2015 07:57:00 PM,063XX N OAKLEY AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,SIDEWALK,true,false,2413,024,50,2,24,1159867,1942156,2015,03/20/2015 12:42:30 PM,41.996991044,-87.687269697,"(41.996991044, -87.687269697)"
9993532,HY183505,03/13/2015 07:55:00 PM,072XX S PHILLIPS AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0334,003,7,43,18,1193881,1857176,2015,03/20/2015 12:42:30 PM,41.763032009,-87.564947047,"(41.763032009, -87.564947047)"
9993386,HY183377,03/13/2015 07:53:00 PM,043XX N SHERIDAN RD,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,true,false,1915,019,46,3,26,1168852,1929257,2015,03/20/2015 12:42:30 PM,41.961405081,-87.654593658,"(41.961405081, -87.654593658)"
9993476,HY183451,03/13/2015 07:50:00 PM,014XX E 103RD ST,1151,DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,STREET,true,false,0511,005,8,50,11,1187320,1837001,2015,03/20/2015 12:42:30 PM,41.707828035,-87.589632865,"(41.707828035, -87.589632865)"
9993458,HY183394,03/13/2015 07:50:00 PM,044XX W MONTROSE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1722,017,45,16,18,1145350,1928901,2015,03/20/2015 12:42:30 PM,41.960906512,-87.741009441,"(41.960906512, -87.741009441)"
9993446,HY183355,03/13/2015 07:50:00 PM,0000X W 119TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,0522,005,9,53,18,1178090,1826017,2015,03/20/2015 12:42:30 PM,41.677900129,-87.62376456,"(41.677900129, -87.62376456)"
9993614,HY183370,03/13/2015 07:50:00 PM,006XX E 103RD ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0511,005,9,49,03,1182101,1836837,2015,03/20/2015 12:42:30 PM,41.707500097,-87.608749899,"(41.707500097, -87.608749899)"
9993407,HY183406,03/13/2015 07:49:00 PM,005XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,0121,001,42,28,26,1173100,1900352,2015,03/20/2015 12:42:30 PM,41.881995087,-87.639835236,"(41.881995087, -87.639835236)"
9993383,HY183385,03/13/2015 07:47:00 PM,016XX S KARLOV AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1012,010,24,29,18,1149367,1891336,2015,03/20/2015 12:42:30 PM,41.857747336,-87.727216672,"(41.857747336, -87.727216672)"
9994895,HY185494,03/13/2015 07:40:00 PM,022XX W 21ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1234,012,25,31,14,1161903,1889991,2015,03/20/2015 12:42:30 PM,41.853804463,-87.681239398,"(41.853804463, -87.681239398)"
9993352,HY183331,03/13/2015 07:38:00 PM,016XX N MASON AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,2531,025,29,25,26,1136467,1910091,2015,03/20/2015 12:42:30 PM,41.909453687,-87.774119528,"(41.909453687, -87.774119528)"
9993415,HY183348,03/13/2015 07:35:00 PM,007XX N SPAULDING AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,1121,011,27,23,08B,1154198,1904869,2015,03/20/2015 12:42:30 PM,41.89478835,-87.709122621,"(41.89478835, -87.709122621)"
9993456,HY183410,03/13/2015 07:32:00 PM,053XX W FULLERTON AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,false,false,2515,025,31,19,24,1140285,1915478,2015,03/20/2015 12:42:30 PM,41.924167048,-87.759961349,"(41.924167048, -87.759961349)"
